,cancel_proba
97764,0.41363636363636364
91244,0.32272727272727275
41596,0.8545454545454545
34820,0.5454545454545454
7335,0.7727272727272727
34757,0.34545454545454546
25559,0.85
65680,1.0
118366,0.6272727272727273
41760,0.16363636363636364
64739,0.8363636363636363
80225,0.4681818181818182
109877,0.5681818181818182
23543,0.5181818181818182
98570,0.19090909090909092
80183,0.2
37223,0.6636363636363637
65295,0.990909090909091
100779,0.1318181818181818
2508,0.2590909090909091
14206,0.6227272727272727
100281,0.4409090909090909
68946,0.5909090909090909
57882,0.45454545454545453
5538,0.9045454545454545
92033,0.4818181818181818
79112,0.4
36498,0.5363636363636364
17425,0.15454545454545454
87463,0.6045454545454545
82262,0.5409090909090909
49089,0.990909090909091
8132,0.6272727272727273
14243,0.09545454545454546
8608,0.6772727272727272
7889,0.6090909090909091
17936,0.2681818181818182
34126,0.5227272727272727
13968,0.06363636363636363
116708,0.23636363636363636
107523,0.4590909090909091
84831,0.5954545454545455
59592,0.4772727272727273
20529,0.5590909090909091
110481,0.5545454545454546
56613,0.990909090909091
64431,0.8318181818181818
66940,0.9954545454545455
31424,0.06363636363636363
62751,0.7272727272727273
44484,0.25
22292,0.6090909090909091
40066,0.25
51497,1.0
33349,0.43636363636363634
69955,0.6954545454545454
106750,0.6909090909090909
57359,0.990909090909091
1365,0.4954545454545455
60354,1.0
100878,0.20909090909090908
49533,1.0
102841,0.2863636363636364
63236,0.8181818181818182
79103,0.12272727272727273
38,0.7136363636363636
41536,0.7636363636363637
31603,0.10454545454545454
77095,0.29545454545454547
60150,0.5454545454545454
57933,1.0
72767,0.6772727272727272
33862,0.2772727272727273
85124,0.5863636363636363
36757,0.7363636363636363
47768,0.7045454545454546
86368,0.5318181818181819
87770,0.22272727272727272
84056,0.5954545454545455
109798,0.4727272727272727
70366,0.7272727272727273
30230,0.5727272727272728
18148,0.35909090909090907
90255,0.5409090909090909
11765,0.4681818181818182
35358,0.35454545454545455
35504,0.2636363636363636
40583,0.5954545454545455
101116,0.6090909090909091
48111,0.5636363636363636
32918,0.5136363636363637
35801,0.05454545454545454
81193,0.37272727272727274
60475,0.5954545454545455
96875,0.6
61189,0.8545454545454545
113063,0.6863636363636364
70074,0.9954545454545455
15973,0.09090909090909091
50391,0.75
35053,0.5181818181818182
55883,0.65
88095,0.5818181818181818
48509,0.5136363636363637
44752,0.5409090909090909
22252,0.5454545454545454
76007,0.9590909090909091
83655,0.37727272727272726
64599,0.9818181818181818
100826,0.5636363636363636
77270,0.5590909090909091
19908,0.05454545454545454
7773,0.7090909090909091
74645,0.9681818181818181
64668,0.9045454545454545
16419,0.6227272727272727
113026,0.5409090909090909
107756,0.6181818181818182
44539,0.43636363636363634
111598,0.33181818181818185
21997,0.32727272727272727
48525,0.8272727272727273
71692,0.5181818181818182
8242,0.5818181818181818
49646,0.6454545454545455
78051,0.24545454545454545
114238,0.8363636363636363
5416,0.9772727272727273
8801,0.4909090909090909
108189,0.6318181818181818
110969,0.6409090909090909
81254,0.4409090909090909
30392,0.5409090909090909
81002,0.990909090909091
77887,0.2545454545454545
10245,0.7545454545454545
104167,0.38636363636363635
27462,0.11818181818181818
68988,0.6409090909090909
99840,0.5
5326,1.0
48218,0.4863636363636364
31517,0.45
116578,0.75
7681,0.5636363636363636
68705,0.36818181818181817
15243,0.2636363636363636
49625,0.8227272727272728
21932,0.8090909090909091
42233,0.5409090909090909
24510,0.09545454545454546
103787,0.42727272727272725
102281,0.22727272727272727
53759,0.7045454545454546
116073,0.41818181818181815
14297,0.1590909090909091
35538,0.5409090909090909
93254,0.5590909090909091
89438,0.21818181818181817
41437,0.19545454545454546
118243,0.4590909090909091
100367,0.45454545454545453
93513,0.5636363636363636
60043,1.0
28609,0.7863636363636364
24425,0.7272727272727273
78319,0.23636363636363636
94263,0.44545454545454544
36655,0.43636363636363634
60125,0.6818181818181818
34628,0.2
86706,0.6636363636363637
41522,0.12272727272727273
6282,1.0
112991,0.5636363636363636
8395,0.5363636363636364
112519,0.509090909090909
109379,0.6818181818181818
13055,0.6954545454545454
115827,0.6681818181818182
66440,0.45454545454545453
56393,0.6863636363636364
47253,0.4863636363636364
115881,0.5181818181818182
113665,0.6454545454545455
110249,0.6045454545454545
24991,0.4636363636363636
92350,0.23636363636363636
77282,0.16818181818181818
66051,0.9954545454545455
172,0.6227272727272727
63571,0.43636363636363634
13082,0.8954545454545455
74334,0.9681818181818181
92025,0.2909090909090909
75875,0.9545454545454546
65516,0.8636363636363636
6405,0.7454545454545455
42780,0.32272727272727275
68581,0.9818181818181818
89104,0.09090909090909091
13342,0.6363636363636364
116688,0.38181818181818183
33312,0.29545454545454547
76122,0.9318181818181818
85896,0.2681818181818182
70458,0.990909090909091
90060,0.4318181818181818
13935,0.07727272727272727
68935,0.990909090909091
60114,0.5
52848,0.7363636363636363
55320,0.8136363636363636
927,0.75
11243,0.9272727272727272
53594,0.7863636363636364
26580,0.740909090909091
62226,0.9954545454545455
93722,0.6727272727272727
30204,0.35
67891,0.9954545454545455
78187,0.45
61286,0.5181818181818182
10691,1.0
110036,0.7363636363636363
113081,0.45
75096,0.9681818181818181
96255,0.8636363636363636
107953,0.4954545454545455
106023,0.5590909090909091
59189,0.6772727272727272
34794,0.5409090909090909
86351,0.8318181818181818
23896,0.32272727272727275
35948,0.45
45127,0.6454545454545455
46761,0.22727272727272727
15450,0.3181818181818182
17757,0.6636363636363637
84240,0.5590909090909091
26909,0.39545454545454545
38137,0.7636363636363637
110383,0.2409090909090909
3112,0.21818181818181817
64902,0.8590909090909091
33887,0.23636363636363636
63768,0.7272727272727273
68566,1.0
70122,0.5272727272727272
87618,0.5136363636363637
81386,0.33181818181818185
96608,0.6772727272727272
109390,0.31363636363636366
96488,0.6090909090909091
55736,0.8272727272727273
98684,0.2863636363636364
119207,0.24545454545454545
50056,0.9954545454545455
28733,0.17727272727272728
80375,0.9954545454545455
86411,0.5818181818181818
109707,0.15
69024,0.41363636363636364
72283,0.5727272727272728
37656,0.5363636363636364
22612,0.05454545454545454
98243,0.7045454545454546
68571,0.5
64155,1.0
50783,0.8590909090909091
45043,0.10909090909090909
14125,0.6181818181818182
43888,1.0
109828,0.6454545454545455
7612,0.8181818181818182
111296,0.4863636363636364
118548,0.8
18936,0.12727272727272726
46669,0.5727272727272728
93004,0.1
58749,0.8681818181818182
37998,0.509090909090909
10766,0.7
23134,0.10909090909090909
95743,0.08636363636363636
32166,0.13636363636363635
50155,1.0
2770,0.9818181818181818
39387,0.6090909090909091
64273,0.759090909090909
69225,0.8181818181818182
26373,0.5681818181818182
115933,0.4318181818181818
35025,0.6590909090909091
1013,0.6909090909090909
10336,0.9136363636363637
7936,0.8681818181818182
46437,0.19545454545454546
31819,0.2636363636363636
12577,0.38181818181818183
48292,1.0
90368,0.6136363636363636
52137,0.7727272727272727
70543,0.25
1406,0.45454545454545453
80084,0.9954545454545455
59532,0.6
80203,0.9636363636363636
84871,0.2818181818181818
9703,0.8136363636363636
40353,0.3409090909090909
106581,0.40454545454545454
58794,1.0
9967,0.43636363636363634
14931,0.07272727272727272
61968,0.6545454545454545
55849,0.6818181818181818
118787,0.6818181818181818
15757,0.9545454545454546
111341,0.5545454545454546
97749,0.24545454545454545
104137,0.35909090909090907
97588,0.5272727272727272
93648,0.11818181818181818
89152,0.8363636363636363
78774,0.19090909090909092
101454,0.41363636363636364
52076,0.45454545454545453
51568,0.65
96621,0.5454545454545454
94510,0.09545454545454546
85769,0.6227272727272727
37252,0.3
61468,0.8909090909090909
106228,0.6136363636363636
118630,0.29545454545454547
63722,0.7545454545454545
66760,0.9954545454545455
74332,0.9636363636363636
18541,0.33181818181818185
12861,0.1590909090909091
91698,0.07272727272727272
93470,0.5272727272727272
8862,0.7272727272727273
89217,0.7772727272727272
89440,0.2545454545454545
37577,0.05454545454545454
32873,0.2545454545454545
105208,0.2545454545454545
85368,0.38636363636363635
54759,0.7454545454545455
11406,0.7681818181818182
70334,0.7227272727272728
32706,0.32272727272727275
53144,1.0
25598,0.08636363636363636
95705,0.1
40171,0.5818181818181818
89994,0.4090909090909091
31072,0.07727272727272727
114977,0.6136363636363636
104087,0.3090909090909091
52891,1.0
117331,0.4
82466,0.4590909090909091
109668,0.6318181818181818
38550,0.6090909090909091
115619,0.2727272727272727
101804,0.14545454545454545
73580,0.6772727272727272
73754,0.9590909090909091
61978,0.6090909090909091
44955,1.0
13233,0.8227272727272728
16837,0.4636363636363636
83706,0.75
84175,0.1
241,0.7454545454545455
61603,0.5272727272727272
36179,0.9409090909090909
104022,0.4772727272727273
9049,0.15454545454545454
70387,1.0
60426,0.2909090909090909
113121,0.19090909090909092
80615,0.4909090909090909
5325,0.9545454545454546
75289,0.9636363636363636
52613,0.5636363636363636
23885,0.8363636363636363
109330,0.37727272727272726
44232,0.2772727272727273
24020,0.6181818181818182
43268,0.21818181818181817
73371,0.45
43060,0.4681818181818182
88406,0.43636363636363634
50665,0.2818181818181818
103414,0.4909090909090909
93999,0.5227272727272727
117077,0.39090909090909093
56517,1.0
118575,0.7363636363636363
42428,0.6727272727272727
90726,0.31363636363636366
37425,0.55
109284,0.509090909090909
17131,0.509090909090909
90784,0.08181818181818182
42868,0.21363636363636362
44846,0.3090909090909091
101939,0.6454545454545455
116104,0.6045454545454545
40068,0.6136363636363636
30895,0.5318181818181819
76831,0.18181818181818182
8363,0.7545454545454545
45886,0.41818181818181815
14426,0.3
91709,0.14545454545454545
102994,0.20909090909090908
105409,0.17272727272727273
82521,0.12727272727272726
91520,0.3
70912,0.6363636363636364
87940,0.5227272727272727
101671,0.4681818181818182
118052,0.6545454545454545
25852,0.6772727272727272
80743,0.5681818181818182
90225,0.5409090909090909
32080,0.08636363636363636
52205,1.0
75902,0.9409090909090909
24953,0.4409090909090909
76025,0.9590909090909091
26867,0.43636363636363634
15699,0.6227272727272727
98345,0.5818181818181818
110931,0.38636363636363635
115868,0.8045454545454546
107715,0.7136363636363636
36313,0.2545454545454545
96397,0.5772727272727273
53890,1.0
89392,0.031818181818181815
99183,0.32727272727272727
6149,0.35454545454545455
10819,0.8090909090909091
18324,0.22272727272727272
14130,0.17727272727272728
18563,0.4636363636363636
97860,0.4318181818181818
122,0.35454545454545455
80930,0.4954545454545455
97397,0.6727272727272727
74246,0.9863636363636363
114122,0.8409090909090909
114533,0.4909090909090909
29249,0.1
22778,0.35
114321,0.17727272727272728
24360,0.4090909090909091
115037,0.19090909090909092
22993,0.17727272727272728
71216,0.7363636363636363
102661,0.4
111519,0.4863636363636364
12866,0.6545454545454545
12769,0.6636363636363637
43751,0.15
28113,0.3090909090909091
95687,0.6727272727272727
110141,0.11818181818181818
27849,0.20909090909090908
102329,0.32272727272727275
60981,0.5590909090909091
91415,0.7181818181818181
35282,0.4863636363636364
72871,0.7272727272727273
89273,0.5454545454545454
26570,0.2636363636363636
23890,0.7363636363636363
39404,0.5863636363636363
35649,0.42727272727272725
10884,1.0
14001,0.35
43438,0.9181818181818182
34399,0.5727272727272728
103611,0.5409090909090909
108638,0.5590909090909091
27382,0.42727272727272725
78751,0.5909090909090909
85609,0.40454545454545454
46133,0.35454545454545455
58937,0.5318181818181819
101976,0.6954545454545454
70258,0.7772727272727272
117682,0.34545454545454546
51347,0.8181818181818182
43905,1.0
13154,0.75
51889,0.2772727272727273
113531,0.6545454545454545
107043,0.2909090909090909
83665,0.36363636363636365
1690,0.6136363636363636
105090,0.7636363636363637
37667,0.05
47472,0.5818181818181818
79696,0.23636363636363636
80923,0.6363636363636364
61924,0.9363636363636364
61527,0.6636363636363637
17375,0.5454545454545454
81439,0.2863636363636364
102132,0.6045454545454545
88402,0.5045454545454545
37446,0.6409090909090909
23637,0.09545454545454546
24259,0.5636363636363636
3688,0.4909090909090909
29221,0.509090909090909
33363,0.34545454545454546
65508,0.7681818181818182
21489,0.20909090909090908
9376,0.4909090909090909
116882,0.36818181818181817
43023,0.6863636363636364
50651,0.990909090909091
112999,0.5863636363636363
74227,0.9590909090909091
87789,0.39545454545454545
38003,0.22272727272727272
51546,0.6681818181818182
107507,0.5136363636363637
117438,0.36363636363636365
18512,0.37272727272727274
75462,0.9636363636363636
117790,0.7272727272727273
19503,0.25
73104,0.4863636363636364
17972,0.2636363636363636
75104,0.9545454545454546
100586,0.5136363636363637
73495,0.7045454545454546
44231,0.15454545454545454
48100,0.8954545454545455
114735,0.20909090909090908
116788,0.7681818181818182
106680,0.6227272727272727
43856,0.9545454545454546
7775,0.6636363636363637
91822,0.32272727272727275
77536,0.990909090909091
14013,0.18636363636363637
24988,0.8590909090909091
28613,0.2545454545454545
83843,0.2
54432,0.6772727272727272
12758,0.7545454545454545
98084,0.4909090909090909
81447,0.39545454545454545
90594,0.2545454545454545
36476,0.5909090909090909
20190,0.2818181818181818
56197,1.0
101152,0.45
110034,0.5318181818181819
106792,0.23636363636363636
14326,0.5909090909090909
37846,0.7045454545454546
30349,0.30454545454545456
108931,0.5954545454545455
118544,0.18636363636363637
99843,0.34545454545454546
68526,0.7363636363636363
53841,0.8227272727272728
107984,0.25
16581,0.44545454545454544
59568,0.6409090909090909
40515,0.8090909090909091
24926,0.7136363636363636
47180,0.24545454545454545
36410,0.6454545454545455
75430,0.9727272727272728
91805,0.19090909090909092
80683,0.2318181818181818
46898,0.5636363636363636
89476,0.5409090909090909
29814,0.55
4089,1.0
89547,0.07727272727272727
7710,0.8590909090909091
16208,0.36818181818181817
78455,0.38181818181818183
7919,0.8545454545454545
8024,0.8318181818181818
33007,0.38636363636363635
109501,0.55
13477,0.6409090909090909
98066,0.09090909090909091
93818,0.13636363636363635
19346,0.8454545454545455
108858,0.12272727272727273
71703,0.7136363636363636
13554,0.5545454545454546
36780,0.15454545454545454
10946,0.8545454545454545
3369,1.0
78380,0.22272727272727272
107766,0.6227272727272727
72310,0.7
96641,0.6227272727272727
30673,0.4863636363636364
52539,0.2772727272727273
100084,0.5954545454545455
32735,0.2772727272727273
12516,0.5
26428,0.05909090909090909
30376,0.6090909090909091
103802,0.18181818181818182
110020,0.8090909090909091
111467,0.6954545454545454
75675,0.9545454545454546
11438,0.6409090909090909
101511,0.5
100909,0.4818181818181818
46981,0.7
89628,0.5181818181818182
89043,0.2636363636363636
20186,0.21363636363636362
19153,0.2772727272727273
22132,0.6363636363636364
12885,0.6545454545454545
70304,0.9772727272727273
97501,0.2909090909090909
89974,0.5227272727272727
29546,0.2318181818181818
115133,0.6681818181818182
49257,0.75
102302,0.41818181818181815
5842,0.9090909090909091
38283,0.4681818181818182
33228,0.6636363636363637
39567,0.55
41152,0.36363636363636365
112127,0.6181818181818182
62517,0.6454545454545455
50949,1.0
108829,0.40454545454545454
61568,0.7909090909090909
26203,0.5727272727272728
27778,0.39545454545454545
88320,0.4863636363636364
88148,0.42727272727272725
44594,0.3
30859,0.4590909090909091
14062,0.2681818181818182
8099,0.39090909090909093
32844,0.20909090909090908
28309,0.5272727272727272
46140,0.30454545454545456
14969,0.25
31021,0.1409090909090909
90792,0.21363636363636362
28180,0.6409090909090909
105817,0.6727272727272727
32461,0.4863636363636364
112021,0.6545454545454545
114963,0.2863636363636364
40343,0.4636363636363636
48432,0.4590909090909091
85865,0.19090909090909092
113291,0.85
10482,0.990909090909091
41949,0.4863636363636364
60243,1.0
71607,0.6818181818181818
28724,0.40454545454545454
99076,0.10454545454545454
55999,0.43636363636363634
36644,0.6636363636363637
14127,0.1409090909090909
113553,0.6545454545454545
60123,0.38181818181818183
97465,0.36818181818181817
112978,0.6363636363636364
77002,0.34545454545454546
104279,0.65
85473,0.6090909090909091
37012,0.3409090909090909
100660,0.4090909090909091
7352,0.8181818181818182
81420,0.12727272727272726
17584,0.3090909090909091
111175,0.4818181818181818
53592,0.7136363636363636
99643,0.09090909090909091
51140,0.4818181818181818
72335,0.990909090909091
30435,0.5590909090909091
29794,0.42272727272727273
118610,0.41363636363636364
36750,0.2909090909090909
30173,0.2772727272727273
12383,0.40454545454545454
74466,0.9863636363636363
86596,0.4090909090909091
9698,0.6227272727272727
103270,0.8636363636363636
87908,0.65
8994,0.75
40764,0.39545454545454545
43541,0.5409090909090909
81007,0.9954545454545455
42570,0.4909090909090909
84466,0.4318181818181818
111946,0.6272727272727273
16130,0.5636363636363636
47242,0.8
41900,0.3181818181818182
107295,0.35909090909090907
34152,0.75
30005,0.4590909090909091
11800,0.4727272727272727
98131,0.18181818181818182
97440,0.2909090909090909
47157,0.6090909090909091
90825,0.31363636363636366
84150,0.06818181818181818
68518,1.0
115572,0.5318181818181819
24171,0.1590909090909091
68115,0.9681818181818181
627,0.7227272727272728
49805,0.6909090909090909
11925,1.0
2629,0.9772727272727273
47002,0.44545454545454544
88525,0.35454545454545455
76918,0.9954545454545455
65541,0.7181818181818181
53461,0.7181818181818181
14557,0.1
43382,0.9363636363636364
60728,0.6136363636363636
39132,0.3181818181818182
101614,0.22727272727272727
2159,0.07727272727272727
15017,0.95
97805,0.4318181818181818
10308,0.7181818181818181
50977,0.2681818181818182
87268,0.2772727272727273
55855,0.31363636363636366
27716,0.6954545454545454
8615,0.36818181818181817
72739,0.6090909090909091
48158,0.6954545454545454
118932,0.3181818181818182
32203,0.21363636363636362
63461,1.0
37555,0.4909090909090909
80611,0.9772727272727273
109343,0.40454545454545454
3758,0.9954545454545455
107450,0.16818181818181818
35118,0.5818181818181818
106631,0.37727272727272726
45251,0.509090909090909
118279,0.2636363636363636
39544,0.5545454545454546
65111,0.6272727272727273
55783,0.75
75533,0.9409090909090909
24541,0.09545454545454546
79369,0.9409090909090909
88719,0.5954545454545455
103205,0.2772727272727273
64764,0.7545454545454545
43952,1.0
24831,0.5727272727272728
92986,0.5363636363636364
8097,0.5909090909090909
45275,0.12272727272727273
42579,0.4636363636363636
100646,0.25
21058,0.35454545454545455
114404,0.39545454545454545
80427,0.9954545454545455
108336,0.36363636363636365
50647,1.0
85695,0.06818181818181818
44506,0.10454545454545454
115567,0.1318181818181818
112144,0.5363636363636364
118125,0.45
67508,0.9954545454545455
8169,0.6681818181818182
78823,0.1590909090909091
97134,0.36363636363636365
24974,0.06818181818181818
61157,0.5681818181818182
44094,1.0
118939,0.3181818181818182
18280,0.2863636363636364
68172,0.4818181818181818
55711,0.75
74488,0.9863636363636363
5777,0.6954545454545454
108061,0.15454545454545454
49466,1.0
107731,0.37272727272727274
12846,0.4636363636363636
38847,0.08181818181818182
69571,0.9954545454545455
86339,0.4590909090909091
26553,0.7818181818181819
39705,0.4863636363636364
40868,0.6727272727272727
33981,0.4863636363636364
106435,0.5863636363636363
6295,0.5954545454545455
31182,0.07272727272727272
30235,0.4409090909090909
12686,0.23636363636363636
14812,0.9545454545454546
43532,0.5681818181818182
11086,0.6681818181818182
87130,0.5318181818181819
44541,0.21363636363636362
58376,0.8454545454545455
42991,0.10909090909090909
6470,0.990909090909091
89071,0.6181818181818182
16472,0.45
95103,0.08181818181818182
56350,0.7727272727272727
2956,0.6818181818181818
74711,0.10454545454545454
72399,0.7363636363636363
109252,0.2318181818181818
79230,0.9954545454545455
89246,0.4772727272727273
5779,0.6318181818181818
31114,0.045454545454545456
15091,0.045454545454545456
114563,0.4772727272727273
119240,0.5590909090909091
42245,0.65
83102,0.22272727272727272
66800,0.9954545454545455
22950,0.33636363636363636
37138,0.7
71474,0.8136363636363636
72830,0.8227272727272728
27109,0.36818181818181817
37964,0.5454545454545454
45213,1.0
95146,0.6
13086,0.44545454545454544
15935,0.45
88073,0.5181818181818182
117040,0.2681818181818182
85326,0.6863636363636364
90152,0.6136363636363636
8308,0.9863636363636363
117658,0.6227272727272727
1403,0.30454545454545456
12995,0.7636363636363637
86401,0.4318181818181818
99372,0.2681818181818182
62208,0.6863636363636364
28936,0.5909090909090909
31690,0.11818181818181818
78032,0.6272727272727273
52034,0.9090909090909091
28253,0.44545454545454544
106515,0.19545454545454546
116109,0.12272727272727273
95115,0.09090909090909091
73775,0.9545454545454546
79991,0.4681818181818182
14187,0.5590909090909091
22378,0.5545454545454546
57423,0.6590909090909091
98977,0.42272727272727273
31732,0.1590909090909091
58363,0.7545454545454545
77676,0.9863636363636363
70206,0.9954545454545455
38349,0.8454545454545455
15201,0.9954545454545455
46015,0.45
108750,0.6909090909090909
30472,0.22272727272727272
106995,0.6681818181818182
113429,0.4636363636363636
28406,0.6136363636363636
42151,0.5181818181818182
14226,0.5181818181818182
104887,0.5590909090909091
115558,0.13636363636363635
18915,0.10909090909090909
95314,0.5181818181818182
95746,0.39090909090909093
59158,0.9681818181818181
80728,0.8954545454545455
41916,0.3090909090909091
50019,0.7090909090909091
111322,0.2681818181818182
71265,0.6045454545454545
22494,0.8545454545454545
78302,0.03636363636363636
75622,0.9454545454545454
92394,0.15
44210,0.1318181818181818
110701,0.6045454545454545
34648,0.7181818181818181
24922,0.6181818181818182
21360,0.2636363636363636
44189,0.06818181818181818
61067,0.5909090909090909
43747,0.3090909090909091
52002,1.0
90826,0.22272727272727272
107407,0.5363636363636364
42557,0.39090909090909093
11478,0.7136363636363636
77162,0.09545454545454546
18107,0.06363636363636363
99222,0.30454545454545456
50321,0.7227272727272728
86278,0.32727272727272727
108698,0.29545454545454547
88782,0.07727272727272727
63938,0.5818181818181818
39931,0.045454545454545456
45840,0.19090909090909092
91827,0.18181818181818182
69058,0.9954545454545455
29802,0.10909090909090909
42387,0.4318181818181818
101303,0.37727272727272726
83250,0.20909090909090908
118329,0.21363636363636362
2519,0.1590909090909091
111073,0.4090909090909091
45569,1.0
49978,0.7318181818181818
71900,0.6636363636363637
89873,0.37727272727272726
103547,0.35454545454545455
88679,0.38181818181818183
23978,0.7545454545454545
98352,0.5636363636363636
118546,0.2
67579,0.990909090909091
112869,0.4863636363636364
49853,0.41363636363636364
60325,1.0
110767,0.7636363636363637
23817,0.6
90773,0.7363636363636363
107217,0.5636363636363636
63016,0.9954545454545455
45468,1.0
91435,0.5136363636363637
3891,0.4909090909090909
15012,0.9727272727272728
40429,0.4409090909090909
9232,0.4
100618,0.5545454545454546
88285,0.1
29906,0.38181818181818183
65407,0.9954545454545455
98624,0.6681818181818182
113859,0.6045454545454545
75486,0.9727272727272728
30374,0.5
81566,0.9954545454545455
20394,0.18181818181818182
83763,0.33636363636363636
34791,0.8136363636363636
70488,0.9954545454545455
30023,0.05909090909090909
32378,0.1409090909090909
44418,1.0
66363,0.9954545454545455
72115,0.6227272727272727
94895,0.12272727272727273
107792,0.2863636363636364
15255,0.9363636363636364
118426,0.6545454545454545
50918,0.24545454545454545
47913,0.4681818181818182
26975,0.6863636363636364
68512,0.4863636363636364
1945,0.5318181818181819
92921,0.4090909090909091
30704,0.3090909090909091
77808,0.8772727272727273
109427,0.4090909090909091
41231,0.8772727272727273
40577,0.5136363636363637
114409,0.5818181818181818
72446,0.8454545454545455
49719,0.8
105631,0.5181818181818182
83688,0.43636363636363634
105555,0.4636363636363636
6950,0.6590909090909091
48855,0.4590909090909091
80053,0.4681818181818182
15259,0.07272727272727272
34563,0.6863636363636364
71359,0.6227272727272727
79954,0.35909090909090907
16627,0.10909090909090909
50212,0.8818181818181818
98802,0.5363636363636364
17835,0.2727272727272727
98899,0.40454545454545454
4403,0.45
67282,0.5454545454545454
49651,0.6227272727272727
37185,0.6318181818181818
62069,0.8818181818181818
40321,0.9272727272727272
65949,0.759090909090909
77188,0.10909090909090909
106797,0.5
31548,0.2318181818181818
61936,0.5409090909090909
39765,0.4
105991,0.5636363636363636
24175,0.20454545454545456
21641,0.3
8230,0.5272727272727272
30589,0.05454545454545454
24436,0.36818181818181817
92258,0.36818181818181817
102748,0.5590909090909091
85935,0.37272727272727274
86420,0.22727272727272727
94452,0.45
66688,0.7363636363636363
52601,0.6681818181818182
62065,0.4727272727272727
103017,0.6045454545454545
67044,0.6181818181818182
59015,1.0
46276,0.5681818181818182
37749,0.7272727272727273
39141,0.7318181818181818
73757,0.9590909090909091
36342,0.5318181818181819
24792,0.3181818181818182
48286,0.5181818181818182
21351,0.35909090909090907
1824,0.5818181818181818
48973,0.36818181818181817
117163,0.5954545454545455
65030,0.75
117147,0.8636363636363636
109443,0.6772727272727272
107270,0.5272727272727272
97687,0.5772727272727273
100501,0.5681818181818182
4390,0.39545454545454545
46482,0.18636363636363637
26784,0.7818181818181819
107143,0.65
109997,0.55
8707,0.5863636363636363
116455,0.2772727272727273
84243,0.509090909090909
27337,0.6545454545454545
46745,0.2772727272727273
118519,0.6045454545454545
42673,0.4909090909090909
8189,0.2818181818181818
36040,0.08636363636363636
58773,0.990909090909091
19907,0.2318181818181818
31985,0.7227272727272728
22124,0.05
116247,0.4409090909090909
43708,0.19090909090909092
43622,0.4636363636363636
4597,0.7636363636363637
79117,0.32727272727272727
55016,0.7545454545454545
21846,0.21363636363636362
9837,0.7181818181818181
2342,0.33636363636363636
80971,0.4636363636363636
18934,0.16818181818181818
31117,0.20454545454545456
99639,0.20454545454545456
86251,0.6227272727272727
44278,0.5
84542,0.33636363636363636
47964,0.7909090909090909
89621,0.5181818181818182
11861,0.6681818181818182
104372,0.3181818181818182
99696,0.22727272727272727
104606,0.4681818181818182
91118,0.12272727272727273
97504,0.45454545454545453
89471,0.32727272727272727
29146,0.1590909090909091
52105,0.5227272727272727
118843,0.7454545454545455
38261,0.5181818181818182
87331,0.45
99192,0.4409090909090909
94170,0.2318181818181818
2466,0.4590909090909091
98845,0.3181818181818182
62393,0.6045454545454545
65467,0.9954545454545455
18783,0.6272727272727273
98775,0.4636363636363636
111046,0.4318181818181818
34096,0.39090909090909093
100753,0.2681818181818182
81411,0.13636363636363635
71589,0.7045454545454546
30227,0.05909090909090909
9825,0.5409090909090909
106547,0.509090909090909
97932,0.19545454545454546
32376,0.17272727272727273
44196,0.1590909090909091
53970,0.8409090909090909
31509,0.5409090909090909
66993,0.8409090909090909
62397,0.5545454545454546
8255,0.8545454545454545
53331,0.8090909090909091
104651,0.39545454545454545
41224,0.10909090909090909
76366,0.11363636363636363
92614,0.3090909090909091
112981,0.41363636363636364
93134,0.7863636363636364
49115,0.35909090909090907
55329,1.0
26711,0.3
92772,0.5636363636363636
107755,0.7454545454545455
38269,0.759090909090909
50113,0.8227272727272728
35412,0.12727272727272726
57550,0.4863636363636364
76270,0.9954545454545455
35936,0.7136363636363636
32210,0.19090909090909092
85719,0.6727272727272727
86513,0.5363636363636364
99171,0.6454545454545455
21208,0.11363636363636363
97098,0.41363636363636364
67283,0.7727272727272727
78454,0.32272727272727275
19465,0.22727272727272727
1951,0.08636363636363636
73378,0.8545454545454545
5361,0.8681818181818182
46868,0.5045454545454545
2987,0.6409090909090909
97594,0.55
38878,0.40454545454545454
79749,0.30454545454545456
87039,0.5181818181818182
68104,0.4590909090909091
11062,0.740909090909091
31688,0.09545454545454546
19230,0.9863636363636363
114659,0.5636363636363636
23274,0.1
85587,0.2
69828,0.9954545454545455
50953,1.0
75452,0.9954545454545455
10135,0.09090909090909091
49140,0.6227272727272727
93752,0.4409090909090909
49984,0.6863636363636364
48551,1.0
34785,0.6409090909090909
30271,0.759090909090909
87155,0.20454545454545456
87973,0.41363636363636364
2478,0.2
36487,0.17272727272727273
103724,0.43636363636363634
25820,0.6181818181818182
78711,0.14545454545454545
72905,0.6272727272727273
105084,0.5863636363636363
86216,0.41363636363636364
48125,0.5363636363636364
97881,0.8090909090909091
99592,0.4636363636363636
68846,0.6272727272727273
2222,0.65
76514,0.9772727272727273
30440,0.4772727272727273
4149,0.35909090909090907
99978,0.8681818181818182
41299,0.10909090909090909
5682,0.9
74293,0.9409090909090909
44695,0.509090909090909
118303,0.42272727272727273
108118,0.3090909090909091
16283,0.4409090909090909
41367,0.8
56269,1.0
51224,1.0
77812,0.9181818181818182
55396,0.5454545454545454
57542,0.990909090909091
95471,0.16363636363636364
16857,0.6318181818181818
2682,0.9590909090909091
